t,num_new_requests,frac_requests_fulfilled,frac_passenger-carrying_cars,frac_rerouting_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_battery_cars_0,frac_battery_cars_1,frac_battery_cars_2,frac_battery_cars_3,frac_battery_cars_4,frac_battery_cars_5,frac_battery_cars_6,frac_battery_cars_7,frac_battery_cars_8,frac_battery_cars_9,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,num_trip_requests_4,num_cars_region_4,num_charging_cars_region_4,num_trip_requests_5,num_cars_region_5,num_charging_cars_region_5,num_trip_requests_6,num_cars_region_6,num_charging_cars_region_6,num_trip_requests_7,num_cars_region_7,num_charging_cars_region_7,num_trip_requests_8,num_cars_region_8,num_charging_cars_region_8,num_trip_requests_9,num_cars_region_9,num_charging_cars_region_9,trial
1401,161.3,0.32460292391928636,0.9226666666666666,0.028000000000000004,0.045,0.004333333333333333,96.6,128.5,73.3,0.22533333333333333,0.16699999999999998,0.18366666666666667,0.24466666666666667,0.17933333333333334,0.0,0.0,0.0,0.0,0.0,1.4,2.3,0.0,2.3,4.8,0.5499999999999989,0.5,2.4,0.0,59.3,68.2,4.0,28.8,55.5,4.549999999999999,24.3,41.6,4.549999999999999,1.5,3.5,0.0,5.0,22.7,3.649999999999997,15.4,47.0,4.649999999999997,22.8,52.0,4.0,0.0
1402,172.1,0.33293137617792584,0.9243333333333335,0.029666666666666668,0.041999999999999996,0.004,99.8,135.9,64.9,0.22333333333333333,0.1716666666666667,0.18366666666666667,0.24833333333333335,0.173,0.0,0.0,0.0,0.0,0.0,2.0,2.9,1.0,2.1,4.4,0.0,1.6,1.9,0.0,66.7,69.6,3.549999999999999,28.6,58.1,4.549999999999999,22.7,40.8,5.099999999999998,0.7,4.2,0.0,7.1,22.7,2.099999999999998,15.2,46.3,7.0,25.4,49.1,4.0,0.0
1403,170.6,0.3216685774288167,0.9226666666666666,0.029333333333333333,0.044,0.004,98.5,137.6,70.4,0.22199999999999998,0.16933333333333334,0.191,0.24933333333333332,0.16833333333333333,0.0,0.0,0.0,0.0,0.0,1.6,3.3,1.0,2.4,5.0,1.0,1.7,1.8,0.0,67.8,66.8,5.099999999999998,30.4,58.1,4.549999999999999,23.0,42.4,4.099999999999998,1.6,4.3,0.0,5.2,21.3,2.549999999999999,14.4,47.5,7.0,22.5,49.5,4.549999999999999,0.0
1404,169.9,0.31542503826098944,0.924,0.030666666666666665,0.038,0.007333333333333333,96.5,136.0,75.0,0.22466666666666665,0.1696666666666667,0.19433333333333333,0.2513333333333333,0.16,0.0,0.0,0.0,0.0,0.0,1.4,2.9,1.0,2.3,5.7,1.0,1.5,1.8,0.0,63.5,69.4,6.199999999999996,32.1,56.5,5.549999999999999,27.3,42.9,2.549999999999999,1.1,4.6,0.0,5.7,21.6,1.549999999999999,12.3,45.3,3.549999999999999,22.7,49.3,4.549999999999999,0.0
1405,170.3,0.3423881152902132,0.925,0.029333333333333333,0.03866666666666667,0.007000000000000001,104.5,133.2,68.6,0.22333333333333333,0.16766666666666669,0.207,0.24733333333333335,0.15466666666666667,0.0,0.0,0.0,0.0,0.0,1.1,2.5,0.0,1.9,6.3,1.0,1.8,1.7,0.0,64.9,64.8,7.0,30.9,54.0,5.549999999999999,24.7,45.0,2.549999999999999,2.2,4.9,0.0,5.8,22.3,2.0,17.9,46.9,3.649999999999997,19.1,51.6,6.0,0.0
1406,167.6,0.3201456357178779,0.9259999999999999,0.029000000000000005,0.03933333333333334,0.005666666666666667,96.1,134.8,69.9,0.22166666666666668,0.17066666666666666,0.20933333333333332,0.24366666666666664,0.15466666666666667,0.0,0.0,0.0,0.0,0.0,1.5,2.2,0.0,1.8,6.7,0.5499999999999989,1.2,2.2,0.5499999999999989,65.4,58.8,5.549999999999999,30.8,53.7,4.0,25.0,44.5,2.549999999999999,1.9,4.6,0.5499999999999989,5.7,23.4,2.0,14.4,49.5,4.649999999999997,19.9,54.4,6.0,0.0
1407,163.7,0.31418200053614015,0.9179999999999999,0.03166666666666666,0.044333333333333336,0.006,93.6,132.2,72.7,0.22166666666666668,0.17133333333333334,0.21666666666666665,0.24033333333333334,0.15,0.0,0.0,0.0,0.0,0.0,1.7,2.8,0.0,1.8,6.2,1.0999999999999979,1.9,2.3,0.5499999999999989,62.3,57.1,6.099999999999998,27.2,54.2,4.549999999999999,29.4,42.7,3.549999999999999,2.0,5.0,1.0,5.3,23.6,2.549999999999999,14.6,50.7,6.099999999999998,17.5,55.4,5.549999999999999,0.0
1408,179.3,0.33408216919410466,0.9146666666666666,0.03666666666666667,0.043333333333333335,0.005333333333333334,103.3,137.1,71.1,0.22200000000000003,0.17433333333333334,0.221,0.23533333333333334,0.14733333333333334,0.0,0.0,0.0,0.0,0.0,2.0,3.8,0.0,1.9,5.9,1.549999999999999,1.3,2.3,0.5499999999999989,66.2,56.4,4.549999999999999,32.1,50.8,4.0,28.0,41.4,4.0,1.9,4.8,1.0,6.8,24.8,2.0,15.9,50.3,5.649999999999997,23.2,59.5,5.649999999999997,0.0
1409,173.0,0.3028799827535121,0.9103333333333333,0.041999999999999996,0.041,0.006666666666666666,93.5,137.5,79.1,0.22400000000000003,0.176,0.22766666666666668,0.227,0.145,0.0,0.0,0.0003333333333333334,0.0,0.0,1.8,4.0,0.5499999999999989,2.6,6.3,1.549999999999999,1.9,2.1,0.0,65.4,62.4,5.0,32.9,47.6,3.549999999999999,23.8,39.9,4.0,1.5,4.6,1.0,6.4,25.1,1.0,14.9,51.9,3.0,21.8,56.1,5.0,0.0
1410,177.7,0.31769005469258493,0.9103333333333333,0.04633333333333334,0.036,0.007333333333333333,100.1,140.5,74.6,0.231,0.179,0.225,0.22633333333333333,0.13833333333333334,0.0,0.0,0.0003333333333333334,0.0,0.0,1.2,3.6,1.0,2.0,6.6,1.0,1.2,2.0,0.0,69.6,61.9,4.0,33.2,47.5,2.549999999999999,27.5,38.4,3.549999999999999,2.5,5.6,0.5499999999999989,6.3,23.8,2.649999999999997,12.8,51.5,2.549999999999999,21.4,59.1,5.0,0.0
1411,171.3,0.3263191079040828,0.913,0.04466666666666667,0.033666666666666664,0.008666666666666666,101.7,128.3,81.8,0.23199999999999998,0.181,0.22833333333333333,0.227,0.13133333333333336,0.0,0.0,0.0003333333333333334,0.0,0.0,1.3,3.9,1.0,2.3,6.8,1.0,1.3,1.9,0.5499999999999989,65.4,57.0,5.0,31.6,46.5,2.0,24.7,42.6,4.099999999999998,2.3,5.5,0.0,7.2,23.2,2.099999999999998,15.0,49.7,2.649999999999997,20.2,62.9,4.0,0.0
1412,171.9,0.3095266233045676,0.9146666666666666,0.043,0.035,0.007333333333333333,92.3,129.4,78.5,0.22999999999999998,0.187,0.23033333333333333,0.21733333333333332,0.135,0.0,0.0,0.0003333333333333334,0.0,0.0,1.5,4.9,0.5499999999999989,1.9,6.9,1.0,1.2,3.0,0.5499999999999989,64.3,53.0,4.0,32.0,45.2,3.649999999999997,25.1,43.3,3.0,2.0,6.4,0.5499999999999989,6.1,23.2,3.549999999999999,17.0,51.6,5.199999999999996,20.8,62.5,3.0,0.0
1413,180.5,0.3245200860340961,0.9119999999999999,0.04133333333333333,0.038,0.008666666666666666,100.0,136.9,73.0,0.23233333333333334,0.189,0.2336666666666667,0.21000000000000002,0.13433333333333333,0.0,0.0,0.0006666666666666668,0.0,0.0,1.7,5.2,0.0,2.3,7.0,1.0,1.7,3.1,0.5499999999999989,68.4,54.2,5.0,33.5,47.2,4.549999999999999,27.7,44.4,3.549999999999999,1.4,6.3,0.5499999999999989,6.6,23.3,2.549999999999999,15.2,48.3,5.649999999999997,22.0,61.0,4.0,0.0
1414,168.2,0.3198588242569334,0.9063333333333332,0.04266666666666667,0.041999999999999996,0.009,97.2,126.6,81.3,0.23533333333333334,0.18333333333333332,0.24366666666666664,0.2006666666666667,0.13633333333333333,0.0,0.0,0.0006666666666666668,0.0,0.0,1.8,4.4,0.0,1.5,6.7,1.0,0.9,2.6,0.0,66.6,54.8,4.549999999999999,26.9,46.4,3.549999999999999,27.1,45.0,3.549999999999999,1.5,6.7,0.5499999999999989,5.8,23.9,2.0,15.9,50.8,7.549999999999999,20.2,58.7,5.099999999999998,0.0
1415,169.2,0.311352857991318,0.9,0.049,0.03833333333333334,0.012666666666666668,91.9,129.5,74.4,0.23666666666666666,0.191,0.24466666666666667,0.196,0.13066666666666665,0.0,0.0,0.001,0.0,0.0,1.7,4.6,0.5499999999999989,1.5,6.2,1.549999999999999,1.1,2.4,0.0,67.2,58.8,5.0,31.5,42.5,3.0,25.8,40.8,4.0,1.5,6.2,0.0,5.0,23.5,1.549999999999999,14.2,54.0,7.549999999999999,19.7,61.0,5.0,0.0
1416,153.8,0.3401092244030236,0.8906666666666666,0.05566666666666666,0.04033333333333334,0.013333333333333332,96.0,110.9,76.4,0.23533333333333334,0.193,0.24666666666666667,0.192,0.132,0.0,0.0,0.001,0.0,0.0,1.8,5.5,1.549999999999999,1.4,5.8,1.0,1.7,2.7,0.0,57.2,59.3,4.0,26.1,43.4,3.0,26.0,40.9,4.0,0.8,6.6,0.0,7.7,23.4,1.549999999999999,13.8,52.1,6.649999999999997,17.3,60.3,4.0,0.0
1417,154.1,0.3560553791403546,0.8859999999999999,0.060333333333333336,0.04066666666666667,0.013000000000000001,94.1,111.0,59.9,0.23500000000000001,0.19766666666666666,0.24333333333333335,0.188,0.135,0.0,0.0003333333333333334,0.0006666666666666668,0.0,0.0,2.2,5.7,1.549999999999999,1.7,5.6,1.0,1.1,2.4,0.0,54.7,62.0,4.0,27.1,42.0,2.549999999999999,28.5,37.9,4.0,1.8,6.6,0.5499999999999989,5.8,24.3,2.549999999999999,13.5,51.3,5.099999999999998,17.7,62.2,4.549999999999999,0.0
1418,152.7,0.3739640787251169,0.8789999999999999,0.06533333333333333,0.04133333333333333,0.014333333333333333,98.3,109.7,55.7,0.23533333333333334,0.20299999999999999,0.24233333333333335,0.185,0.13333333333333336,0.0,0.0003333333333333334,0.0006666666666666668,0.0,0.0,1.9,5.0,1.549999999999999,2.2,5.0,1.0,1.7,2.3,1.0,54.6,59.0,4.549999999999999,30.2,42.9,2.0,26.3,39.1,4.549999999999999,1.4,6.4,1.0,5.4,25.3,2.549999999999999,12.2,49.3,5.099999999999998,16.8,65.7,6.649999999999997,0.0
1419,159.0,0.33578627349592605,0.8560000000000001,0.08666666666666667,0.03933333333333333,0.018,90.1,115.2,63.4,0.24033333333333334,0.205,0.24233333333333335,0.18266666666666667,0.12866666666666665,0.0,0.0003333333333333334,0.0006666666666666668,0.0,0.0,1.2,4.5,1.0,2.1,4.8,1.549999999999999,1.6,2.5,1.0,58.7,51.5,4.0,27.5,43.6,3.099999999999998,31.1,42.5,4.0,1.6,7.2,1.0,5.4,27.2,2.0,14.8,49.0,5.099999999999998,15.0,67.2,6.099999999999998,0.0
1420,159.8,0.3455745371223776,0.835,0.11033333333333332,0.03966666666666667,0.015,95.0,114.7,65.3,0.24000000000000005,0.21133333333333332,0.24233333333333335,0.17633333333333334,0.129,0.0,0.0006666666666666668,0.0003333333333333334,0.0,0.0,1.5,4.7,1.0,2.5,5.5,1.0,1.2,3.3,1.0,58.1,51.0,5.099999999999998,26.9,45.1,3.649999999999997,28.3,40.1,3.0,2.0,6.8,1.549999999999999,6.6,26.7,3.099999999999998,14.7,47.3,3.549999999999999,18.0,69.5,4.549999999999999,0.0
1421,158.7,0.3531444341354367,0.8286666666666667,0.11333333333333333,0.04466666666666667,0.013333333333333332,96.2,111.6,65.6,0.23866666666666667,0.22466666666666665,0.23466666666666666,0.16499999999999998,0.136,0.0,0.0006666666666666668,0.0003333333333333334,0.0,0.0,1.3,5.1,0.5499999999999989,1.2,6.1,1.0,2.0,4.2,1.0,59.3,49.7,5.649999999999997,26.0,49.4,3.649999999999997,26.6,37.9,4.099999999999998,1.2,6.9,1.0999999999999979,6.1,26.3,2.549999999999999,15.0,49.4,7.299999999999994,20.0,65.0,5.549999999999999,0.0
1422,157.7,0.3439220416664984,0.8313333333333333,0.10933333333333332,0.04633333333333333,0.013000000000000001,92.3,113.8,63.2,0.24366666666666664,0.22400000000000003,0.2333333333333333,0.16066666666666668,0.13733333333333334,0.0,0.0006666666666666668,0.0003333333333333334,0.0,0.0,1.9,5.7,1.0,1.7,6.4,1.0,1.2,4.5,1.0,61.7,51.0,4.0,28.4,51.8,3.0,25.5,35.6,3.0,1.9,6.9,1.0,5.3,25.0,2.0,14.8,48.7,7.8499999999999925,15.3,64.4,4.549999999999999,0.0
1423,157.5,0.3670783431640854,0.8393333333333333,0.10466666666666666,0.04533333333333334,0.010666666666666668,99.5,108.8,63.0,0.24733333333333332,0.22866666666666666,0.22533333333333333,0.16166666666666668,0.136,0.0,0.0006666666666666668,0.0003333333333333334,0.0,0.0,0.9,6.4,1.0,2.8,6.1,0.0,1.1,4.8,0.5499999999999989,56.1,52.7,6.099999999999998,29.8,49.3,5.0,26.8,37.0,3.0,2.6,6.4,0.5499999999999989,5.2,26.8,3.0,14.7,47.7,7.8499999999999925,17.5,62.8,4.0,0.0
1424,155.9,0.3504910029235417,0.8476666666666667,0.09966666666666667,0.04066666666666667,0.012,92.6,110.0,62.1,0.253,0.2336666666666667,0.21533333333333332,0.161,0.136,0.0,0.001,0.0,0.0,0.0,1.7,7.2,0.5499999999999989,2.2,4.8,0.0,1.3,4.4,0.0,59.2,54.4,5.649999999999997,27.2,46.9,4.549999999999999,25.8,37.0,3.549999999999999,1.1,6.6,0.5499999999999989,6.0,26.4,2.099999999999998,14.2,47.2,5.0,17.2,65.1,4.549999999999999,0.0
1425,158.8,0.34768326553851087,0.844,0.10166666666666666,0.043333333333333335,0.011,93.5,113.6,61.7,0.2553333333333333,0.23199999999999998,0.21266666666666664,0.16266666666666668,0.13633333333333333,0.0,0.001,0.0,0.0,0.0,1.5,6.4,0.5499999999999989,1.4,4.9,0.5499999999999989,0.7,4.3,0.0,56.6,59.1,4.549999999999999,28.6,44.2,5.0,29.9,39.0,3.0,1.6,6.7,1.0,7.6,26.4,2.099999999999998,14.0,46.4,8.849999999999993,16.9,62.6,4.099999999999998,0.0
1426,162.2,0.34635189328203786,0.8376666666666667,0.10366666666666666,0.04466666666666667,0.014000000000000002,95.4,117.2,63.2,0.26,0.23066666666666666,0.20733333333333331,0.164,0.137,0.0,0.001,0.0,0.0,0.0,1.4,6.6,0.5499999999999989,2.3,4.8,0.5499999999999989,1.3,4.3,0.0,56.5,56.2,6.649999999999997,26.6,46.3,3.099999999999998,30.6,42.2,3.0,1.7,7.4,1.0,8.5,23.7,2.549999999999999,16.5,45.2,8.849999999999993,16.8,63.3,5.099999999999998,0.0
1427,165.1,0.35730949698849673,0.845,0.09533333333333334,0.04733333333333333,0.012333333333333333,100.9,121.1,60.3,0.2593333333333333,0.24100000000000002,0.197,0.161,0.14066666666666666,0.0,0.001,0.0,0.0,0.0,1.6,5.8,1.0,1.6,5.9,0.5499999999999989,1.3,3.0,0.0,60.5,56.3,7.099999999999998,29.8,44.8,2.0,28.2,43.6,3.549999999999999,2.1,7.3,1.0,6.8,23.1,2.0,15.8,47.2,8.849999999999993,17.4,63.0,3.549999999999999,0.0
1428,114.0,0.3799599786808548,0.8476666666666667,0.09133333333333334,0.042333333333333334,0.018666666666666668,89.1,78.7,67.3,0.2683333333333333,0.23766666666666664,0.192,0.16433333333333333,0.13666666666666666,0.0,0.001,0.0,0.0,0.0,0.6,6.3,1.0,1.1,5.6,1.0,2.1,2.9,0.0,39.5,54.6,6.649999999999997,20.2,41.6,3.0,23.1,41.6,4.099999999999998,2.0,7.5,1.0,4.1,25.9,1.0,9.5,49.4,2.549999999999999,11.8,64.6,4.549999999999999,0.0
1429,112.1,0.43737327012438215,0.8253333333333334,0.11666666666666667,0.034666666666666665,0.023333333333333334,83.2,73.0,34.6,0.2753333333333333,0.244,0.183,0.16299999999999998,0.13366666666666666,0.0003333333333333334,0.0006666666666666668,0.0,0.0,0.0,1.3,6.1,1.0,1.3,5.4,1.0,1.0,3.2,0.0,40.2,49.2,6.0,20.3,39.7,3.0,23.6,41.4,3.549999999999999,1.6,8.0,1.549999999999999,5.7,29.2,1.0,8.6,52.0,2.099999999999998,8.5,65.8,4.549999999999999,0.0
1430,109.9,0.45293056758600647,0.794,0.14866666666666667,0.033,0.024333333333333335,82.8,69.0,31.1,0.2826666666666667,0.2373333333333333,0.18433333333333332,0.161,0.13333333333333336,0.0006666666666666668,0.0006666666666666668,0.0,0.0,0.0,1.2,6.6,1.0999999999999979,1.0,5.8,1.549999999999999,1.2,4.1,0.0,38.3,45.1,5.0,16.9,41.9,4.0,23.5,36.3,2.549999999999999,1.0,9.0,1.0,4.8,27.6,1.0,10.4,51.6,4.099999999999998,11.6,72.0,5.649999999999997,0.0
1431,112.9,0.45004123548959407,0.7446666666666666,0.18566666666666667,0.04033333333333333,0.029333333333333333,81.6,68.5,31.8,0.288,0.23399999999999999,0.17933333333333332,0.15933333333333333,0.13766666666666666,0.0013333333333333335,0.0003333333333333334,0.0,0.0,0.0,1.7,6.7,1.549999999999999,2.4,5.8,1.549999999999999,0.6,3.5,0.5499999999999989,36.9,46.6,5.0,21.8,48.3,4.649999999999997,22.5,32.9,3.549999999999999,1.5,9.4,1.0,4.8,25.8,1.0,8.5,46.3,3.1999999999999957,12.2,74.7,4.549999999999999,0.0
1432,109.3,0.4764114238006429,0.7,0.225,0.04766666666666667,0.027333333333333338,84.4,66.2,27.2,0.296,0.231,0.174,0.162,0.135,0.0013333333333333335,0.0003333333333333334,0.0003333333333333334,0.0,0.0,1.6,6.2,1.549999999999999,2.3,5.0,1.0,1.6,4.4,1.0,36.7,47.0,6.549999999999999,18.2,49.3,5.099999999999998,21.8,35.1,4.0,1.7,9.4,1.0,4.9,26.6,3.549999999999999,9.9,45.1,2.649999999999997,10.6,71.9,4.0,0.0
1433,113.8,0.4992576212795104,0.6963333333333332,0.22833333333333333,0.05033333333333334,0.025,89.1,64.9,26.0,0.30266666666666664,0.22466666666666665,0.17333333333333334,0.15933333333333333,0.138,0.0013333333333333335,0.0003333333333333334,0.0003333333333333334,0.0,0.0,0.9,5.8,1.0,0.7,4.5,1.0,1.2,3.6,1.549999999999999,37.2,51.3,7.099999999999998,20.6,50.7,3.549999999999999,22.8,37.0,4.0,2.0,9.8,1.549999999999999,5.6,26.8,4.0,10.0,42.5,3.649999999999997,12.8,68.0,6.549999999999999,0.0
1434,112.7,0.5184701853409919,0.7076666666666667,0.21966666666666668,0.04533333333333334,0.02733333333333333,91.3,61.6,24.7,0.31333333333333335,0.22400000000000003,0.16899999999999998,0.15666666666666668,0.13466666666666666,0.0013333333333333335,0.0003333333333333334,0.0006666666666666668,0.0,0.0,0.7,6.0,0.5499999999999989,1.6,4.9,1.0,1.8,3.4,1.549999999999999,35.5,54.6,8.649999999999997,21.2,51.1,2.549999999999999,22.6,36.1,3.0,1.5,10.5,1.549999999999999,5.5,27.4,4.0,10.8,42.3,4.749999999999995,11.5,63.7,5.549999999999999,0.0
1435,106.7,0.5335922664003198,0.738,0.18566666666666667,0.051000000000000004,0.025333333333333336,89.3,55.8,23.2,0.3123333333333333,0.22133333333333333,0.16666666666666669,0.15733333333333333,0.13966666666666666,0.002,0.0,0.0006666666666666668,0.0,0.0,1.2,7.6,0.5499999999999989,1.8,4.3,1.549999999999999,1.8,3.9,1.549999999999999,35.8,50.9,7.0,18.7,53.6,4.0,19.3,33.6,3.549999999999999,1.5,11.6,1.0,5.2,26.6,3.0,9.4,44.3,10.849999999999993,12.0,63.6,5.549999999999999,0.0
1436,116.2,0.5290724057210501,0.749,0.17466666666666666,0.049,0.02733333333333333,90.6,59.6,21.8,0.32533333333333336,0.211,0.16266666666666668,0.16233333333333333,0.13599999999999998,0.002,0.0,0.0006666666666666668,0.0,0.0,1.2,8.0,1.0,1.5,4.3,1.0,1.2,4.4,1.549999999999999,41.4,51.5,5.549999999999999,20.9,53.4,3.0,21.0,33.4,3.549999999999999,1.3,10.9,1.549999999999999,5.5,27.8,2.549999999999999,10.3,45.4,9.49999999999999,11.9,60.9,5.549999999999999,0.0
1437,117.7,0.5162419870578251,0.758,0.16433333333333333,0.05266666666666666,0.025,91.2,62.9,23.2,0.333,0.20433333333333334,0.16066666666666668,0.16,0.139,0.002,0.0,0.001,0.0,0.0,2.1,7.9,1.0,1.4,5.9,1.0,0.6,3.7,1.549999999999999,40.7,53.8,5.0,19.9,49.5,4.0,22.5,37.1,3.099999999999998,1.8,9.8,1.549999999999999,5.2,28.0,3.549999999999999,10.9,43.8,13.549999999999999,12.6,60.5,5.0,0.0
1438,113.8,0.4803472258264879,0.7523333333333333,0.16566666666666668,0.05466666666666666,0.02733333333333333,84.3,65.8,26.6,0.3303333333333333,0.2013333333333333,0.155,0.16133333333333333,0.149,0.0016666666666666666,0.0003333333333333334,0.001,0.0,0.0,2.0,7.1,1.0,2.3,5.6,1.549999999999999,1.7,4.2,0.5499999999999989,39.8,55.6,5.549999999999999,18.9,50.1,4.099999999999998,23.1,35.7,3.549999999999999,1.7,9.6,1.549999999999999,4.3,28.5,3.549999999999999,10.3,43.3,10.749999999999995,9.7,60.3,5.0,0.0
1439,113.5,0.49719997267466953,0.739,0.174,0.059666666666666666,0.02733333333333333,88.8,65.4,25.1,0.3303333333333333,0.19566666666666668,0.16166666666666668,0.15433333333333335,0.155,0.0016666666666666666,0.0003333333333333334,0.001,0.0,0.0,1.8,6.5,1.0,0.7,5.5,1.549999999999999,0.6,3.4,0.0,41.9,53.4,7.199999999999996,19.1,52.7,4.0,23.6,35.0,4.099999999999998,2.3,9.0,2.0,3.9,28.9,4.549999999999999,9.3,42.1,11.649999999999997,10.3,63.5,4.649999999999997,0.0
1440,67.2,0.5741264516810654,0.29100000000000004,0.18966666666666668,0.05533333333333333,0.46399999999999997,75.5,29.9,27.2,0.337,0.189,0.15733333333333333,0.162,0.152,0.0013333333333333335,0.0006666666666666668,0.0006666666666666668,0.0,0.0,1.2,6.5,1.549999999999999,1.0,5.9,2.0,1.0,4.1,0.0,20.7,51.3,8.549999999999999,11.0,50.7,3.0,13.5,35.8,4.099999999999998,1.2,7.8,2.0,4.1,29.5,6.549999999999999,5.9,43.9,8.549999999999999,7.6,64.5,4.549999999999999,0.0
1441,63.7,0.702508891426546,0.5303333333333333,0.23166666666666663,0.047,0.191,65.5,21.8,6.3,0.3416666666666667,0.18166666666666667,0.159,0.16366666666666668,0.15133333333333335,0.0013333333333333335,0.0006666666666666668,0.0006666666666666668,0.0,0.0,0.5,7.4,1.0,0.9,5.9,0.5499999999999989,0.9,4.1,0.0,23.9,53.3,7.649999999999997,10.7,53.3,2.549999999999999,11.6,31.5,3.099999999999998,1.2,8.6,1.549999999999999,3.8,28.9,5.0,6.0,46.1,5.3999999999999915,4.2,60.9,5.0,0.0
1442,65.3,0.801986793009662,0.588,0.275,0.04533333333333334,0.09166666666666667,68.5,14.5,4.1,0.34933333333333333,0.17333333333333334,0.16133333333333333,0.16,0.15333333333333332,0.001,0.001,0.0006666666666666668,0.0,0.0,1.1,7.9,1.0,1.0,7.3,0.5499999999999989,1.2,4.1,0.0,21.7,50.3,6.549999999999999,11.9,57.0,2.0,13.2,32.5,5.549999999999999,1.4,8.1,0.5499999999999989,3.4,29.3,4.0,4.9,46.5,1.0,5.5,57.0,5.549999999999999,0.0
1443,67.6,0.8494542619610537,0.567,0.312,0.053000000000000005,0.068,69.1,10.5,2.5,0.34933333333333333,0.16799999999999998,0.15933333333333333,0.16299999999999998,0.158,0.0006666666666666668,0.001,0.0006666666666666668,0.0,0.0,0.4,8.7,0.5499999999999989,0.6,8.3,0.5499999999999989,0.8,4.3,1.0999999999999979,22.9,47.5,5.0,12.8,58.5,3.0,12.9,36.6,5.549999999999999,0.8,9.3,0.5499999999999989,2.9,29.4,3.0,5.7,46.3,3.7499999999999947,7.8,51.1,8.199999999999996,0.0
1444,64.1,0.9066593466065,0.5633333333333334,0.32666666666666666,0.05333333333333333,0.056666666666666664,67.3,6.5,0.8,0.353,0.16733333333333333,0.15633333333333335,0.16166666666666668,0.15933333333333333,0.0006666666666666668,0.001,0.0006666666666666668,0.0,0.0,1.3,10.2,1.549999999999999,0.9,9.8,1.0,0.4,5.5,1.549999999999999,21.3,48.0,7.0,11.7,60.1,4.0,9.9,34.8,3.649999999999997,1.0,9.9,1.0,3.5,31.5,3.0,6.5,45.4,4.199999999999996,7.6,44.8,9.299999999999994,0.0
1445,62.7,0.9334423803923645,0.5396666666666666,0.3396666666666667,0.05233333333333333,0.06833333333333333,64.6,3.6,1.0,0.35266666666666663,0.16833333333333333,0.15966666666666668,0.16233333333333333,0.15466666666666667,0.001,0.0006666666666666668,0.0006666666666666668,0.0,0.0,1.3,12.1,1.549999999999999,1.1,9.4,1.0,1.3,6.6,1.549999999999999,17.9,48.2,7.749999999999995,9.9,59.2,4.0,11.4,32.5,0.5499999999999989,1.2,10.4,1.0,3.5,30.3,5.0,6.4,45.9,4.199999999999996,8.7,45.4,8.849999999999993,0.0
1446,65.2,0.935159968134027,0.528,0.35700000000000004,0.04633333333333334,0.06866666666666667,63.9,4.2,0.7,0.361,0.16466666666666668,0.157,0.16499999999999998,0.15033333333333335,0.0006666666666666668,0.0006666666666666668,0.0006666666666666668,0.0,0.0,1.7,13.2,1.549999999999999,0.6,9.9,1.0,0.9,6.5,1.0,20.5,48.8,8.549999999999999,10.5,56.2,3.549999999999999,11.6,32.1,3.1999999999999957,1.3,10.4,0.5499999999999989,4.7,31.8,3.0,6.1,45.0,1.0999999999999979,7.3,46.1,5.0,0.0
1447,62.3,0.9408503016591252,0.517,0.351,0.044,0.088,62.5,3.5,0.5,0.369,0.15833333333333333,0.15933333333333333,0.16899999999999998,0.14233333333333334,0.0006666666666666668,0.0006666666666666668,0.0006666666666666668,0.0,0.0,0.8,13.9,1.549999999999999,0.9,10.7,0.0,0.9,6.8,0.5499999999999989,19.6,50.8,6.549999999999999,12.2,53.1,4.0,10.5,31.8,3.1999999999999957,1.8,11.5,0.0,3.4,29.7,3.0,6.3,46.2,1.0,5.9,45.5,7.549999999999999,0.0
1448,68.6,0.8997423189873086,0.5149999999999999,0.34700000000000003,0.05800000000000001,0.08,64.5,7.2,0.4,0.357,0.158,0.158,0.1756666666666667,0.14966666666666667,0.0003333333333333334,0.0006666666666666668,0.0006666666666666668,0.0,0.0,1.0,12.9,1.549999999999999,1.3,9.6,0.0,1.0,6.5,0.5499999999999989,22.6,47.7,7.649999999999997,12.2,51.6,4.549999999999999,11.6,34.2,8.549999999999999,1.3,11.8,0.5499999999999989,4.4,32.1,3.549999999999999,5.7,47.4,1.0,7.5,46.2,7.0,0.0
1449,60.7,0.8908558250582901,0.504,0.339,0.06566666666666666,0.09133333333333334,59.9,7.2,0.8,0.35033333333333333,0.15866666666666668,0.15633333333333332,0.17966666666666667,0.15333333333333332,0.0006666666666666668,0.0003333333333333334,0.0006666666666666668,0.0,0.0,0.3,13.1,1.549999999999999,1.3,9.3,2.549999999999999,1.3,6.0,0.5499999999999989,21.4,46.1,7.0,10.1,52.8,6.099999999999998,11.3,34.9,9.0,1.2,13.9,1.0,3.8,30.6,6.099999999999998,5.2,48.4,1.549999999999999,4.8,44.9,6.0,0.0
